GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
199912310003,1999-12-31,"United States","East Lansing","Earth Liberation Front (ELF)",0,,,,,0,0,Educational Institution,,,North America,Facility/Infrastructure Attack,,,Incendiary,,,
199912310002,1999-12-31,"Colombia","Barrancabermeja","National Liberation Army of Colombia (ELN)",1,,,,,0,0,Private Citizens & Property,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
199912310001,1999-12-31,"Algeria","Tlemcen","Unknown",0,,,,,4,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199912300002,1999-12-30,"United States","Bend","Earth Liberation Front (ELF)",0,"Animal Liberation Front (ALF)",0,,,0,0,Utilities,,,North America,Facility/Infrastructure Attack,,,Sabotage Equipment,,,
199912300001,1999-12-30,"Lebanon","Qulaylah","Hezbollah",0,,,,,1,12,Private Citizens & Property,Military,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199912290002,1999-12-29,"Russia","Grozny","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Unarmed Assault,,,Chemical,,,
199912290001,1999-12-29,"India","Srinagar","Unknown",0,,,,,0,0,Police,,,South Asia,Armed Assault,Bombing/Explosion,,Explosives/Bombs/Dynamite,Firearms,,
199912280002,1999-12-28,"India","Jammu","Unknown",0,,,,,1,3,Transportation,Transportation,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199912270002,1999-12-27,"Algeria","Sidi Bouzid","Algerian Islamic Extremists",-9,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199912270001,1999-12-27,"Kosovo","Vitina","Unknown",0,,,,,0,7,Business,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
