GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
197312220003,1973-12-22,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312220002,1973-12-22,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312220001,1973-12-22,"United Kingdom","London","Irish Republican Army (IRA)",0,,,,,0,1,Military,,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197312210002,1973-12-21,"United Kingdom","London","Irish Republican Army (IRA)",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312210001,1973-12-21,"Argentina","La Plata","Unknown",0,,,,,0,0,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197312200004,1973-12-20,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312200003,1973-12-20,"United States","San Francisco","Zebra killers",0,,,,,0,1,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312200002,1973-12-20,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197312200001,1973-12-20,"Spain","Madrid","Basque Fatherland and Freedom (ETA)",0,,,,,3,0,Government (General),,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197312180001,1973-12-18,"United Kingdom","London","Irish Republican Army (IRA)",0,,,,,0,34,Government (General),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312170003,1973-12-17,"Italy","Rome","Unknown",0,,,,,31,Unknown,Airports and Aircraft,,,Western Europe,Hijacking,,,Firearms,Explosives/Bombs/Dynamite,,
197312170002,1973-12-17,"Italy","Rome","Black September",0,,,,,30,50,Airports and Aircraft,,,Western Europe,Hostage Taking (Barricade Incident),,,Firearms,Explosives/Bombs/Dynamite,Incendiary,
197312170001,1973-12-17,"United Kingdom","London","Irish Republican Army (IRA)",0,,,,,1,1,Government (General),,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197312150003,1973-12-15,"United Kingdom","Clady","Irish Republican Army (IRA)",0,,,,,1,Unknown,Terrorists/Non-state Militia,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312150002,1973-12-15,"United Kingdom","Keady","Irish Republican Army (IRA)",0,,,,,1,Unknown,Police,,,Western Europe,Assassination,,,Firearms,,,
197312150001,1973-12-15,"Venezuela","Caracas","Unknown",0,,,,,0,0,Military,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312140001,1973-12-14,"France","Marseilles","Unknown",0,,,,,3,20,Government (Diplomatic),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312130002,1973-12-13,"United States","San Francisco","Zebra killers",0,,,,,0,1,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312130001,1973-12-13,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312110002,1973-12-11,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197312110001,1973-12-11,"Argentina","Cordoba","Unknown",0,,,,,0,0,Private Citizens & Property,,,South America,Hostage Taking (Barricade Incident),,,Explosives/Bombs/Dynamite,,,
197312100002,1973-12-10,"United Kingdom","Newcastle","Irish Republican Army (IRA)",0,,,,,1,Unknown,Police,,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197312100001,1973-12-10,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197312080003,1973-12-08,"United Kingdom","Belfast","Protestant Extremists",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197312080002,1973-12-08,"Chile","Santiago","Unknown",0,,,,,0,0,Government (Diplomatic),,,South America,Facility/Infrastructure Attack,,,Incendiary,,,
197312080001,1973-12-08,"Argentina","Cordoba","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,Unknown,Unknown,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197312060001,1973-12-06,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,0,0,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197312040002,1973-12-04,"Israel","Jerusalem","Palestinians",0,,,,,2,18,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
197312040001,1973-12-04,"West Germany (FRG)","West Berlin","Revolutionary Peoples Army",0,,,,,0,0,Business,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197312030004,1973-12-03,"United Kingdom","Creggan","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Armed Assault,,,Firearms,,,
197312030003,1973-12-03,"United States","New York City","Unknown",0,,,,,0,3,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312030002,1973-12-03,"Mexico","Mexico City","Unknown",0,,,,,0,0,Government (Diplomatic),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312030001,1973-12-03,"Greece","Piraeus","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197312010001,1973-12-01,"United Kingdom","Lurgan","Irish Republican Army (IRA)",0,,,,,1,Unknown,Police,,,Western Europe,Assassination,,,Firearms,,,
197311300001,1973-11-30,"Argentina","Buenos Aires","Unknown",0,,,,,0,0,NGO,,,South America,Assassination,,,Explosives/Bombs/Dynamite,,,
197311270001,1973-11-27,"United Kingdom","Coalisland","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Hijacking,,,Unknown,,,
197311260004,1973-11-26,"United States","Gadsden","Ku Klux Klan",1,,,,,1,0,Private Citizens & Property,,,North America,Assassination,,,Firearms,,,
197311260003,1973-11-26,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197311260002,1973-11-26,"Mexico","Guadalajara","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311260001,1973-11-26,"Mexico","Guadalajara","Unknown",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311250004,1973-11-25,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197311250003,1973-11-25,"Lebanon","Beirut","Unknown",0,,,,,0,0,Airports and Aircraft,,,Middle East & North Africa,Hijacking,,,Unknown,,,
197311250002,1973-11-25,"United Kingdom","Derry","Irish Republican Army (IRA)",0,,,,,2,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197311250001,1973-11-25,"Spain","Villafranca De Ordizia","Unknown",0,,,,,Unknown,Unknown,Military,,,Western Europe,Armed Assault,,,Firearms,,,
197311240003,1973-11-24,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311240002,1973-11-24,"United Kingdom","Armagh","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311240001,1973-11-24,"Venezuela","Unknown","Movement of the Revolutionary Left (MIR) (Venezuela)",0,,,,,Unknown,Unknown,Utilities,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311230001,1973-11-23,"Argentina","Buenos Aires","Unknown",0,,,,,Unknown,Unknown,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197311220001,1973-11-22,"Argentina","Cordoba","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,1,0,Business,,,South America,Assassination,,,Firearms,,,
197311210001,1973-11-21,"Argentina","Buenos Aires","Unknown",0,,,,,0,1,Government (General),,,South America,Assassination,,,Explosives/Bombs/Dynamite,,,
197311200001,1973-11-20,"Venezuela","Maracaibo","Red Flag (Venezuela)",0,,,,,0,0,Government (Diplomatic),,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197311190001,1973-11-19,"West Germany (FRG)","Nuremberg","Baader-Meinhof Group",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311180002,1973-11-18,"United Kingdom","Derry","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Terrorists/Non-state Militia,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311180001,1973-11-18,"West Germany (FRG)","Nuremberg","Baader-Meinhof Group",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311170002,1973-11-17,"West Germany (FRG)","West Berlin","Revolutionary Cells",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311170001,1973-11-17,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,0,0,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197311150001,1973-11-15,"United Kingdom","Crossmaglen","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Armed Assault,,,Firearms,,,
197311140002,1973-11-14,"United Kingdom","Derry","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,Private Citizens & Property,,Western Europe,Assassination,,,Firearms,,,
197311140001,1973-11-14,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,Private Citizens & Property,,Western Europe,Assassination,,,Firearms,,,
197311130001,1973-11-13,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197311080001,1973-11-08,"United Kingdom","Belfast","Ulster Freedom Fighters (UFF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197311070001,1973-11-07,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,0,0,Military,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197311060003,1973-11-06,"United Kingdom","Newtownhamilton","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197311060002,1973-11-06,"France","Boulogne-Billancourt","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311060001,1973-11-06,"United States","Oakland","Symbionese Liberation Army (SLA)",0,,,,,1,0,Educational Institution,,,North America,Assassination,,,Firearms,Chemical,,
197311040001,1973-11-04,"United States","Madison","Unknown",0,,,,,0,0,Police,,,North America,Bombing/Explosion,,,Incendiary,,,
197311010003,1973-11-01,"United Kingdom","Belfast","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197311010002,1973-11-01,"United Kingdom","Belfast","Protestant Extremists",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197311010001,1973-11-01,"United States","San Juan","Unknown",0,,,,,0,0,Police,,,North America,Facility/Infrastructure Attack,,,Incendiary,,,
197310290003,1973-10-29,"United States","San Francisco","Zebra killers",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
197310290002,1973-10-29,"United Kingdom","Aughnacloy","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197310290001,1973-10-29,"United Kingdom","Banbridge","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197310280002,1973-10-28,"Ireland","Lifford","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197310280001,1973-10-28,"United Kingdom","Armagh","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197310260001,1973-10-26,"United States","New York City","Armenian Group",0,,,,,0,0,Government (Diplomatic),,,North America,Facility/Infrastructure Attack,,,Incendiary,Other,,
197310220003,1973-10-22,"United States","San Francisco","Zebra killers",0,,,,,0,1,Private Citizens & Property,,,North America,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
197310220002,1973-10-22,"United Kingdom","Belfast","Protestant Extremists",0,,,,,1,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310200002,1973-10-20,"United States","San Francisco","Zebra killers",0,,,,,1,1,Private Citizens & Property,,,North America,Hostage Taking (Kidnapping),Armed Assault,,Firearms,Melee,Melee,
197310190001,1973-10-19,"Malaysia","Kuala Lumpur","Unknown",0,,,,,0,8,Government (Diplomatic),,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310180002,1973-10-18,"United States","Newark","Black Muslims",1,,,,,2,0,Private Citizens & Property,,,North America,Assassination,,,Firearms,Melee,Melee,
197310180001,1973-10-18,"Lebanon","Beirut","Lebanese Socialist Revolutionary Organization",0,,,,,4,0,Business,,,Middle East & North Africa,Hostage Taking (Barricade Incident),,,Firearms,,,
197310160001,1973-10-16,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Police,,,Western Europe,Assassination,,,Firearms,,,
197310150001,1973-10-15,"Spain","Pamplona","GAC",0,,,,,Unknown,Unknown,Business,,,Western Europe,Armed Assault,,,Firearms,,,
197310140001,1973-10-14,"Argentina","Rosario","Unknown",0,,,,,1,0,Business,,,South America,Assassination,,,Firearms,,,
197310120001,1973-10-12,"United Kingdom","Newtownbutler","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310100002,1973-10-10,"Mexico","Guadalajara","Revolutionary Student Front",0,,,,,0,0,Government (Diplomatic),,,North America,Hostage Taking (Kidnapping),,,Unknown,,,
197310100001,1973-10-10,"Mexico","Guadalajara","Revolutionary Student Front",0,,,,,1,0,Business,,,North America,Hostage Taking (Kidnapping),,,Unknown,,,
197310090003,1973-10-09,"Argentina","Cordoba","Unknown",0,,,0,0,Business,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,
197310090002,1973-10-09,"Argentina","Buenos Aires","Unknown",0,,,,,0,0,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310090001,1973-10-09,"Argentina","Buenos Aires","Unknown",0,,,,,0,0,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310080004,1973-10-08,"Argentina","Buenos Aires","Unknown",0,,,,,Unknown,Unknown,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310080003,1973-10-08,"West Germany (FRG)","Essen","Unknown",0,,,,,Unknown,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310080002,1973-10-08,"France","Bagneux","Unknown",0,,,,,Unknown,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310080001,1973-10-08,"Argentina","Buenos Aires","Unknown",0,,,,,0,0,Business,,,South America,Facility/Infrastructure Attack,,,Incendiary,,,
197310070001,1973-10-07,"Italy","Milan","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310050002,1973-10-05,"Italy","Genoa","Proletarian Action Group",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,Incendiary,,
197310050001,1973-10-05,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,1,0,Police,,,South America,Assassination,,,Firearms,,,
197310040003,1973-10-04,"West Germany (FRG)","Hanover","Unknown",0,,,,,0,0,Private Citizens & Property,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197310040002,1973-10-04,"West Germany (FRG)","Hanover","Unknown",0,,,,,Unknown,Unknown,Military,,,Western Europe,Armed Assault,,,Incendiary,,,
197310040001,1973-10-04,"Colombia","Unknown","National Liberation Army of Colombia (ELN)",0,,,,,0,0,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197310030002,1973-10-03,"United Kingdom","Lurgan","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197310030001,1973-10-03,"United Kingdom","Creggan","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197310010002,1973-10-01,"United Kingdom","Ballynafeigh","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Armed Assault,,,Firearms,,,
197310010001,1973-10-01,"Brazil","Rio de Janeiro","Unknown",0,,,,,0,15,Airports and Aircraft,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309290002,1973-09-29,"West Germany (FRG)","Boblingen","Baader-Meinhof Group",0,,,,,0,0,Military,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197309290001,1973-09-29,"Argentina","Buenos Aires","Unknown",0,,,,,Unknown,Unknown,Business,,,South America,Hostage Taking (Kidnapping),,,Unknown,,,
197309280004,1973-09-28,"United States","New York City","Weather Underground, Weathermen",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309280003,1973-09-28,"Italy","Rome","Armed Proletarian Nuclei (NAP)",0,,,,,0,0,Business,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197309280002,1973-09-28,"Dominican Republic","Santo Domingo","Unknown",0,,,,,0,0,Government (Diplomatic),,,Central America & Caribbean,Hostage Taking (Kidnapping),,,Unknown,,,
197309280001,1973-09-28,"Austria","Unknown","Black September",0,,,,,0,0,Private Citizens & Property,,,Western Europe,Hostage Taking (Kidnapping),,,Unknown,,,
197309260001,1973-09-26,"United States","New Orleans","Unaffiliated Individual(s)",0,,,,,0,0,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309250002,1973-09-25,"United Kingdom","Killen","Official Irish Republican Army (OIRA)",0,,,,,1,Unknown,Terrorists/Non-state Militia,,,Western Europe,Assassination,,,Firearms,,,
197309250001,1973-09-25,"United Kingdom","Birmingham","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309240002,1973-09-24,"Lebanon","Unknown","Black September",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309240001,1973-09-24,"Argentina","Buenos Aires","Unknown",0,,,,,1,0,Government (General),,,South America,Assassination,,,Unknown,Firearms,,
197309230001,1973-09-23,"West Germany (FRG)","Boblingen","Unknown",0,,,,,0,0,Military,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197309220001,1973-09-22,"United Kingdom","Derry","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197309180002,1973-09-18,"United States","Edison","Black Muslims",1,,,,,2,0,Private Citizens & Property,,,North America,Assassination,,,Firearms,,,
197309170002,1973-09-17,"Portugal","Lisbon","Irish Republican Army (IRA)",1,,,,,0,1,Government (Diplomatic),,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
197309170001,1973-09-17,"Zaire","Kinshasa","Irish Republican Army (IRA)",0,,,,,0,2,Government (Diplomatic),,,Sub-Saharan Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
197309160002,1973-09-16,"United Kingdom","Lisburn","Protestant Extremists",0,,,,,1,Unknown,Terrorists/Non-state Militia,,,Western Europe,Assassination,,,Firearms,,,
197309160001,1973-09-16,"Switzerland","Zurich","Unknown",0,,,,,Unknown,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309150003,1973-09-15,"United Kingdom","Ballymena","Protestant Extremists",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
197309150002,1973-09-15,"Spain","Barcelona","Revolutionary Communist League (LCR) (Spain)",0,,,,,Unknown,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309150001,1973-09-15,"West Germany (FRG)","Monchengladbach","Unknown",0,,,,,0,0,Military,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197309110002,1973-09-11,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,0,1,Journalists & Media,,,South America,Armed Assault,,,Firearms,Incendiary,,
197309110001,1973-09-11,"Zambia","Lusaka","Unknown",0,,,,,2,0,Government (General),,,Sub-Saharan Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
197309100002,1973-09-10,"Italy","Bologna","Unknown",0,,,,,0,0,Private Citizens & Property,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309100001,1973-09-10,"West Germany (FRG)","Munich","Unknown",0,,,,,Unknown,Unknown,Business,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197309080001,1973-09-08,"United Kingdom","London","Irish Republican Army (IRA)",0,,,,,Unknown,Unknown,Transportation,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309070002,1973-09-07,"United Kingdom","Belcoo","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197309070001,1973-09-07,"West Germany (FRG)","West Berlin","Black September",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309060001,1973-09-06,"Argentina","Buenos Aires","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,1,0,Military,,,South America,Armed Assault,,,Firearms,,,
197309050004,1973-09-05,"United Kingdom","Belcoo","Irish Republican Army (IRA)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309050003,1973-09-05,"France","Paris","Black September",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Hostage Taking (Barricade Incident),,,Firearms,,,
197309050002,1973-09-05,"Italy","Ostia","Black September",0,,,,,0,0,Airports and Aircraft,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197309050001,1973-09-05,"Argentina","Unknown","Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",0,,,,,1,0,Military,,,South America,Assassination,,,Firearms,,,
197309040001,1973-09-04,"United States","Newark","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,North America,Assassination,,,Firearms,,,
197308300003,1973-08-30,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197308300001,1973-08-30,"United Kingdom","Tullyhommon","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197308290001,1973-08-29,"Japan","Tokyo","Unknown",0,,,,,0,0,Government (Diplomatic),,,East Asia,Facility/Infrastructure Attack,,,Incendiary,Incendiary,,
197308280003,1973-08-28,"United Kingdom","Armagh","Irish Republican Army (IRA)",0,,,,,1,Unknown,Military,,,Western Europe,Assassination,,,Firearms,,,
197308280002,1973-08-28,"United States","Washington","Irish Republican Army (IRA)",0,,,,,0,1,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197308280001,1973-08-28,"Argentina","La Plata","Unknown",0,,,,,1,0,Private Citizens & Property,,,South America,Assassination,,,Unknown,,,
197308270003,1973-08-27,"United States","Washington","Irish Republican Army (IRA)",0,,,,,0,1,Government (Diplomatic),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
197308270002,1973-08-27,"Chile","Santiago","Unknown",0,,,,,0,0,Government (Diplomatic),,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
