GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
200609050004,2005-09-05,"Sri Lanka","Valaichchenai","Liberation Tigers of Tamil Eelam (LTTE)",1,1,0,Government (General),Government (General),South Asia,,,,Armed Assault,Firearms
200512310002,2005-12-31,"Iraq","Baghdad","Unknown",0,,,,,0,2,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512310001,2005-12-31,"Iraq","Baghdad","Unknown",0,,,,,2,4,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512300005,2005-12-30,"Sri Lanka","Kalkudah","Unknown",0,,,,,0,4,Police,,,South Asia,Armed Assault,,,Firearms,,,
200512300004,2005-12-30,"Iraq","Baghdad","Unknown",0,,,,,5,23,Business,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512300003,2005-12-30,"Pakistan","Harnai","Unknown",0,,,,,0,0,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512300002,2005-12-30,"Pakistan","Khuzdar","Baloch Liberation Army (BLA)",0,,,,,2,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
200512300001,2005-12-30,"Afghanistan","Hazar Juft","Taliban",0,,,,,4,7,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512290004,2005-12-29,"Pakistan","Landi Kotal","Unknown",0,,,,,0,1,Business,,,South Asia,Hijacking,,,Firearms,,,
200512290003,2005-12-29,"Pakistan","Garhi Qamardin","Unknown",0,,,,,4,8,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512290002,2005-12-29,"West Bank and Gaza Strip","Tulkarem","Palestinian Islamic Jihad (PIJ)",0,,,,,4,8,Military,Military,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512290001,2005-12-29,"Iraq","Baghdad","Al-Qaida in Iraq",0,,,,,0,0,Government (Diplomatic),,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
200512280003,2005-12-28,"Sri Lanka","Batticaloa","Liberation Tigers of Tamil Eelam (LTTE)",1,,,,,0,1,Police,,,South Asia,Armed Assault,,,Firearms,,,
200512280002,2005-12-28,"India","Bangalore","Lashkar-e-Taiba (LeT)",1,"Harkatul Jihad-e-Islami",1,,,1,4,Educational Institution,,,South Asia,Armed Assault,Facility/Infrastructure Attack,,Firearms,Explosives/Bombs/Dynamite,,
200512280001,2005-12-28,"Afghanistan","Kandahar","Taliban",1,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,Facility/Infrastructure Attack,,Explosives/Bombs/Dynamite,,,
200512270002,2005-12-27,"Sri Lanka","Kalmunai","Liberation Tigers of Tamil Eelam (LTTE)",1,,,,,1,1,Police,,,South Asia,Armed Assault,,,Firearms,,,
200512270001,2005-12-27,"Russia","Makhachkala","Unknown",0,,,,,2,0,Government (General),,,Eastern Europe,Armed Assault,Assassination,,Firearms,,,
200512260004,2005-12-26,"Afghanistan","Shinkay district","Taliban",0,,,,,0,0,Police,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
200512260003,2005-12-26,"Nigeria","Adeje","Unknown",0,,,,,Unknown,Unknown,Business,,,Sub-Saharan Africa,Bombing/Explosion,Facility/Infrastructure Attack,,Explosives/Bombs/Dynamite,,,
200512260002,2005-12-26,"Iraq","Baghdad","Unknown",0,,,,,1,1,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512260001,2005-12-26,"Iraq","Baghdad","Unknown",0,,,,,0,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512250008,2005-12-25,"Sri Lanka","Batticaloa","Unknown",0,,,,,1,8,Government (General),Private Citizens & Property,,South Asia,Assassination,,,Firearms,,,
200512250003,2005-12-25,"Afghanistan","Gulistan district","Taliban",0,,,,,0,1,Police,Private Citizens & Property,,South Asia,Armed Assault,Hostage Taking (Kidnapping),,Unknown,,,
200512250002,2005-12-25,"Iraq","Baghdad","Unknown",0,,,,,Unknown,Unknown,Government (General),,,Middle East & North Africa,Armed Assault,Assassination,,Firearms,,,
200512250001,2005-12-25,"India","Unknown","Maoists",0,,,,,4,6,Transportation,Police,,South Asia,Armed Assault,,,Firearms,Explosives/Bombs/Dynamite,,
200512240003,2005-12-24,"Kyrgyzstan","Osh","Unknown",0,,,,,0,0,Government (General),,,Central Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200512240002,2005-12-24,"Colombia","Villagarzon","Unknown",0,,,,,0,12,Government (General),,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
