GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201004040016,2008-04-03,"Mali","Unknown","Tuaregs",1,0,5,Military,Sub-Saharan Africa,,,,Bombing/Explosion,Explosives/Bombs/Dynamite
200906030001,2008-12-14,"Niger","Niamey","Al-Qaida in the Islamic Maghreb (AQIM)",0,,,,,0,0,Government (Diplomatic),Private Citizens & Property,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Unknown,,,
200812310025,2008-12-31,"Iraq","Musayib","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310017,2008-12-31,"Israel","Ashkelon","Unknown",0,,,,,0,1,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310016,2008-12-31,"Israel","Sederot","Conqueror Army",0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310014,2008-12-31,"Pakistan","Wana","Unknown",0,,,,,0,0,Telecommunication,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310013,2008-12-31,"Pakistan","Peshawar","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310012,2008-12-31,"Pakistan","Mir Ali","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
200812310011,2008-12-31,"Pakistan","Darra Adam Khel","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,4,6,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310010,2008-12-31,"Iraq","Mosul","Ansar al-Islam",0,,,,,2,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310009,2008-12-31,"Philippines","Isulan","Unknown",0,,,,,0,0,Transportation,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310008,2008-12-31,"Philippines","General Santos","Moro Islamic Liberation Front (MILF)",1,,,,,0,22,Private Citizens & Property,Police,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310007,2008-12-31,"Iraq","Sinjar","Unknown",0,,,,,5,50,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310006,2008-12-31,"Iraq","Mosul","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812310002,2008-12-31,"Spain","Bilbao","Basque Fatherland and Freedom (ETA)",0,,,,,0,1,Journalists & Media,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812310001,2008-12-31,"Denmark","Odense","Unknown",0,,,,,0,2,Private Citizens & Property,,,Western Europe,Armed Assault,,,Firearms,,,
200812300042,2008-12-30,"Afghanistan","Musa Qala district","Taliban",0,,,,,20,0,Government (General),Police,,South Asia,Armed Assault,,,Firearms,,,
200812300040,2008-12-30,"Israel","Nahal Oz","Unknown",0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812300029,2008-12-30,"Israel","Beersheba","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812300023,2008-12-30,"Israel","Ashkelon","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812300020,2008-12-30,"Israel","Sederot","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812300011,2008-12-30,"Bhutan","Unknown","The United Revolutionary Front of Bhutan",0,,,,,4,2,Government (General),,,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
200812300010,2008-12-30,"Sri Lanka","Negombo","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,South Asia,Armed Assault,,,Firearms,,,
200812300008,2008-12-30,"Philippines","Bagacay","New People's Army (NPA)",1,,,,,0,0,Telecommunication,,,Southeast Asia,Armed Assault,,,Firearms,,,
200812300007,2008-12-30,"Philippines","Minalabac","New People's Army (NPA)",1,,,,,1,0,Private Citizens & Property,,,Southeast Asia,Armed Assault,,,Firearms,,,
200812300005,2008-12-30,"Iraq","Mosul","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812300004,2008-12-30,"Iraq","Mosul","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812300001,2008-12-30,"Israel","Sderot","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290038,2008-12-29,"Israel","Ashdod","Unknown",0,,,,,1,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290026,2008-12-29,"Somalia","Mogadishu","Al-Shabaab",1,,,,,0,3,Government (General),,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290024,2008-12-29,"Iran","Saravan","Jundallah",0,,,,,2,20,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290015,2008-12-29,"Pakistan","Matta district","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,2,0,Terrorists/Non-state Militia,,,South Asia,Unknown,,,Unknown,,,
200812290014,2008-12-29,"Pakistan","Torkham","Unknown",0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290012,2008-12-29,"Iraq","Tal Afar","Unknown",0,,,,,2,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290011,2008-12-29,"Iraq","Mosul","Unknown",0,,,,,1,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812290010,2008-12-29,"Iraq","Jalawlah","Unknown",0,,,,,1,Unknown,Violent Political Party,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812290008,2008-12-29,"Russia","Between Makhachkala and Kaspiysk","Dagestani Shari'ah Jamaat",0,,,,,1,2,Military,,,Eastern Europe,Assassination,,,Firearms,,,
200812290006,2008-12-29,"India","Gangalur","Communist Party of India - Maoist (CPI-Maoist)",1,,,,,1,0,Police,,,South Asia,Assassination,,,Firearms,,,
200812290005,2008-12-29,"Afghanistan","Chaharikar","Unknown",0,,,,,3,15,Government (General),Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812290003,2008-12-29,"West Bank and Gaza Strip","Kiryat Sefer","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Melee,,,
200812290002,2008-12-29,"Colombia","Bogota","Revolutionary Armed Forces of Colombia (FARC)",1,,,,,0,5,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280044,2008-12-28,"Bangladesh","Dhaka","Unknown",0,,,,,0,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280043,2008-12-28,"Serbia","Belgrade","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280042,2008-12-28,"Afghanistan","Tarin Kot","Unknown",0,,,,,1,3,Business,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280034,2008-12-28,"Rwanda","Kigali","Unknown",0,,,,,0,4,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280033,2008-12-28,"Iraq","Basra","Unknown",0,,,,,2,0,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280031,2008-12-28,"Philippines","Lamitan","Abu Sayyaf Group (ASG)",1,,,,,0,0,Private Citizens & Property,,,Southeast Asia,Hostage Taking (Kidnapping),,,Unknown,,,
200812280030,2008-12-28,"Pakistan","Sui district","Unknown",0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280028,2008-12-28,"Pakistan","Manglawar","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
200812280027,2008-12-28,"Pakistan","Dera Bugti","Unknown",0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280026,2008-12-28,"Philippines","Bataan","New People's Army (NPA)",1,,,,,0,0,Telecommunication,,,Southeast Asia,Facility/Infrastructure Attack,,,Incendiary,,,
200812280025,2008-12-28,"Philippines","Polomolok","Moro Islamic Liberation Front (MILF)",1,,,,,0,0,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280024,2008-12-28,"Philippines","Tulunan","Moro Islamic Liberation Front (MILF)",1,,,,,3,2,Police,,,Southeast Asia,Armed Assault,,,Firearms,,,
200812280023,2008-12-28,"Philippines","Banisilan","Moro Islamic Liberation Front (MILF)",1,,,,,0,2,Private Citizens & Property,,,Southeast Asia,Armed Assault,,,Firearms,,,
200812280021,2008-12-28,"Thailand","","Unknown",0,,,,,1,0,Government (General),,,Southeast Asia,Armed Assault,,,Firearms,,,
200812280019,2008-12-28,"Pakistan","Mir Ali","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,2,0,Private Citizens & Property,Private Citizens & Property,,South Asia,Armed Assault,,,Firearms,,,
200812280017,2008-12-28,"Pakistan","Shalbandi","Tehrik-i-Taliban Pakistan (TTP)",0,,,,,24,16,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280016,2008-12-28,"Iraq","Mosul","Unknown",0,,,,,5,21,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280015,2008-12-28,"Iraq","Bishkan","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
200812280014,2008-12-28,"Iraq","Bishkan","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
200812280013,2008-12-28,"Iraq","Basra","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280012,2008-12-28,"Iraq","Baghdad","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280011,2008-12-28,"Somalia","Dhusamareb","Ahlu-sunah Wal-jamea (Somalia)",0,,,,,5,0,Terrorists/Non-state Militia,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812280009,2008-12-28,"Democratic Republic of the Congo","Doruma","Lord's Resistance Army (LRA)",1,,,,,45,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Melee,Melee,,
200812280007,2008-12-28,"Nepal","Kathmandu","Ranbir Sena",0,,,,,0,1,Airports and Aircraft,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280006,2008-12-28,"Nepal","Jamal","Ranbir Sena",0,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280005,2008-12-27,"Sri Lanka","Wattala","Liberation Tigers of Tamil Eelam (LTTE)",1,,,,,9,17,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280004,2008-12-28,"India","Bijapur district","Communist Party of India - Maoist (CPI-Maoist)",1,,,,,3,5,Private Citizens & Property,Police,,South Asia,Armed Assault,,,Firearms,Melee,,
200812280003,2008-12-28,"Afghanistan","","Haqqani Network",1,,,,,17,58,Private Citizens & Property,Private Citizens & Property,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
200812270028,2008-12-27,"Israel","Netivot","Unknown",0,,,,,1,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812270020,2008-12-27,"Afghanistan","Kandahar","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,South Asia,Armed Assault,,,Firearms,,,
200812270014,2008-12-27,"Iraq","Ramadi","Islamic State of Iraq (ISI)",1,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
200812270012,2008-12-27,"Pakistan","Khyber district","Unknown",0,,,,,0,0,Private Citizens & Property,Private Citizens & Property,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
200812270011,2008-12-27,"Democratic Republic of the Congo","Gurba","Lord's Resistance Army (LRA)",1,,,,,60,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812270010,2008-12-27,"Philippines","Ampatuan","Moro Islamic Liberation Front (MILF)",1,,,,,3,0,Private Citizens & Property,,,Southeast Asia,Unknown,,,Unknown,,,
200812270008,2008-12-27,"Algeria","Tariq Ibn-Ziyad","Algerian Islamic Extremists",-9,,,,,0,8,Military,,,Middle East & North Africa,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,,,
200812270007,2008-12-27,"Iraq","Baghdad","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812270006,2008-12-27,"Iraq","Baghdad","Unknown",0,,,,,25,54,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812270005,2008-12-27,"Somalia","Guriceel","Al-Shabaab",0,"Ahlu-sunah Wal-jamea (Somalia)",-9,,,10,6,Terrorists/Non-state Militia,,,Sub-Saharan Africa,Armed Assault,Bombing/Explosion,,Firearms,Explosives/Bombs/Dynamite,,
200812270004,2008-12-27,"Somalia","Baidoa","Unknown",0,,,,,1,0,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
200812270002,2008-12-27,"India","Dimapur","Unknown",0,,,,,0,1,Terrorists/Non-state Militia,,,South Asia,Armed Assault,,,Firearms,,,
200812270001,2008-12-27,"Afghanistan","Kabul","Unknown",0,,,,,3,2,Private Citizens & Property,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260024,2008-12-26,"Israel","Eshkolot","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260022,2008-12-26,"Afghanistan","Zurmat district","Unknown",0,,,,,4,6,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260016,2008-12-26,"Democratic Republic of the Congo","Doroma","Lord's Resistance Army (LRA)",1,,,,,89,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812260015,2008-12-26,"Sri Lanka","Kilinochchi","Liberation Tigers of Tamil Eelam (LTTE)",1,,,,,0,2,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
200812260014,2008-12-26,"Pakistan","Sui district","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260013,2008-12-26,"Pakistan","Peshawar","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260011,2008-12-26,"Pakistan","Nasirabad","Unknown",0,,,,,2,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260009,2008-12-26,"Pakistan","Gilgit","Unknown",0,,,,,5,1,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
200812260007,2008-12-26,"Iraq","Bay Hasan","Unknown",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260006,2008-12-26,"Iraq","Baghdad","Unknown",0,,,,,1,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812260004,2008-12-26,"India","Palamu district","Communist Party of India - Maoist (CPI-Maoist)",1,,,,,0,3,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
200812260003,2008-12-26,"India","Kishtwar","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
200812250030,2008-12-25,"Afghanistan","Qalat","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Unknown,,,Unknown,,,
200812250027,2008-12-25,"Russia","Nizhniye Achaluki","Unknown",0,,,,,2,11,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
200812250024,2008-12-25,"Iraq","Mosul","Unknown",0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250023,2008-12-25,"Iraq","Fallujah","Unknown",0,,,,,4,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250022,2008-12-25,"Pakistan","Swat district","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250021,2008-12-25,"Pakistan","Shikarpur","Unknown",0,,,,,1,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
200812250018,2008-12-25,"Philippines","Tacurong","Unknown",0,,,,,0,2,Business,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250017,2008-12-25,"Philippines","President Quirino","Unknown",0,,,,,0,3,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250015,2008-12-25,"Iraq","Bishkan","Unknown",0,,,,,2,2,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812250014,2008-12-25,"Iraq","Baghdad","Unknown",0,,,,,0,2,Journalists & Media,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200812250013,2008-12-25,"Iraq","Baghdad","Unknown",0,,,,,0,5,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250012,2008-12-25,"Iraq","Baghdad","Unknown",0,,,,,6,25,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250011,2008-12-25,"Russia","Ekazhevo","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250010,2008-12-25,"France","Anglet","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,Facility/Infrastructure Attack,,Explosives/Bombs/Dynamite,,,
200812250009,2008-12-25,"France","Capbreton","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812250008,2008-12-25,"Democratic Republic of the Congo","Faradje","Lord's Resistance Army (LRA)",1,,,,,3,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812250007,2008-12-25,"Democratic Republic of the Congo","Doruma","Lord's Resistance Army (LRA)",1,,,,,40,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812250006,2008-12-25,"Democratic Republic of the Congo","Doroma","Lord's Resistance Army (LRA)",1,,,,,12,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812250005,2008-12-25,"Democratic Republic of the Congo","Bitima","Lord's Resistance Army (LRA)",1,,,,,13,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
200812250004,2008-12-25,"India","Munger","Communist Party of India - Maoist (CPI-Maoist)",1,,,,,1,2,Police,Private Citizens & Property,,South Asia,Armed Assault,,,Firearms,,,
200812250002,2008-12-25,"India","Srinagar","Communist Party of India - Maoist (CPI-Maoist)",1,,,,,2,0,Military,,,South Asia,Armed Assault,,,Firearms,,,
200812250001,2008-12-25,"Colombia","Unknown","National Liberation Army of Colombia (ELN)",1,,,,,5,1,Private Citizens & Property,,,South America,Armed Assault,,,Firearms,,,
200812240033,2008-12-24,"Bangladesh","Dinajpur","Unknown",0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812240028,2008-12-24,"Iraq","Kirkuk","Unknown",0,,,,,0,0,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812240024,2008-12-24,"Philippines","Alamada","Moro Islamic Liberation Front (MILF)",1,,,,,1,0,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
