GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
198712310007,1987-12-31,"Philippines","Catarman","New People's Army (NPA)",0,,,,,1,0,Government (General),,,Southeast Asia,Hostage Taking (Kidnapping),,,Firearms,,,
198712310006,1987-12-31,"Philippines","Molave","New People's Army (NPA)",0,,,,,1,0,Government (General),,,Southeast Asia,Assassination,,,Unknown,,,
198712310005,1987-12-31,"India","Unknown","Khalistan Liberation Force",0,,,,,9,0,Police,,,South Asia,Assassination,,,Firearms,,,
198712310004,1987-12-31,"Sri Lanka","Maha Diwulwewe","Liberation Tigers of Tamil Eelam (LTTE)",0,,,,,10,0,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
198712310003,1987-12-31,"Philippines","Unknown","New People's Army (NPA)",0,,,,,11,0,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
198712310002,1987-12-31,"India","Deri","Sikh Extremists",0,,,,,4,1,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
198712310001,1987-12-31,"Sri Lanka","Kandy","Liberation Tigers of Tamil Eelam (LTTE)",0,,,,,4,60,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712300005,1987-12-30,"Sri Lanka","Kannankudah","Unknown",0,,,,,1,2,Private Citizens & Property,,,South Asia,Assassination,,,Firearms,,,
198712300004,1987-12-30,"Philippines","Dao","New People's Army (NPA)",0,,,,,1,0,Police,,,Southeast Asia,Assassination,,,Firearms,,,
198712300003,1987-12-30,"Israel","Yehud","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
198712300002,1987-12-30,"Sri Lanka","Kuhawatta","Unknown",0,,,,,0,2,Police,,,South Asia,Armed Assault,,,Firearms,,,
198712300001,1987-12-30,"Nicaragua","Loma La Nacha","Nicaraguan Resistance",0,,,,,5,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712290001,1987-12-29,"West Bank and Gaza Strip","Kiryat ARBA","Palestinians",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
198712280005,1987-12-28,"El Salvador","San Lorenzo","Farabundo Marti National Liberation Front (FMLN)",0,,,,,4,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712280004,1987-12-28,"El Salvador","San Juan Opico","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,20,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712280003,1987-12-28,"Colombia","La Joya","Revolutionary Armed Forces of Colombia (FARC)",0,,,,,4,6,Military,,,South America,Armed Assault,,,Firearms,,,
198712280002,1987-12-28,"Spain","Palma de Mallorca","Unknown",0,,,,,0,0,NGO,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712280001,1987-12-26,"Spain","Barcelona","Red Army for the Liberation of Catalonia",0,,,,,1,10,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712270005,1987-12-27,"India","Panjora","Unknown",0,,,,,3,1,Private Citizens & Property,,,South Asia,Assassination,,,Unknown,,,
198712270004,1987-12-27,"Sri Lanka","Batticaloa","Liberation Tigers of Tamil Eelam (LTTE)",0,,,,,25,11,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
198712270003,1987-12-27,"India","Daren","Gurkha National Liberation Front (GNLF)",0,,,,,0,1,Police,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
198712270002,1987-12-27,"Colombia","Morales","Simon Bolivar Guerrilla Coordinating Board (CGSB)",0,,,,,0,0,Utilities,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
198712270001,1987-12-27,"Colombia","Cantagallo","Simon Bolivar Guerrilla Coordinating Board (CGSB)",0,,,,,0,0,Transportation,,,South America,Armed Assault,,,Firearms,,,
198712260007,1987-12-26,"Philippines","Polangui","New People's Army (NPA)",0,,,,,5,0,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
198712260006,1987-12-26,"Nicaragua","Cano Aguas Gatas","Nicaraguan Resistance",0,,,,,3,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712260005,1987-12-26,"Nicaragua","El Jobo","Nicaraguan Resistance",0,,,,,3,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712260004,1987-12-26,"Guatemala","Playa Grande","Unknown",0,,,,,0,4,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712260003,1987-12-26,"El Salvador","Suchitoto","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Private Citizens & Property,,,Central America & Caribbean,Bombing/Explosion,,,Firearms,Explosives/Bombs/Dynamite,,
198712260002,1987-12-26,"Pakistan","Islamabad","Unknown",0,,,,,1,40,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712260001,1987-12-26,"Pakistan","Islamabad","Unknown",0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712250006,1987-12-25,"Philippines","San Narciso","New People's Army (NPA)",0,,,,,0,0,Government (General),,,Southeast Asia,Hostage Taking (Kidnapping),,,Unknown,,,
198712250005,1987-12-25,"Philippines","Unknown","New People's Army (NPA)",0,,,,,4,0,Business,,,Southeast Asia,Armed Assault,,,Firearms,,,
198712250004,1987-12-25,"El Salvador","Tierra Blanca","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Telecommunication,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
198712250003,1987-12-25,"Colombia","Fortul","National Liberation Army of Colombia (ELN)",0,,,,,0,1,Police,,,South America,Armed Assault,,,Firearms,,,
198712250002,1987-12-25,"Colombia","Circasia","National Liberation Army of Colombia (ELN)",0,,,,,0,0,Private Citizens & Property,,,South America,Armed Assault,,,Firearms,,,
198712250001,1987-12-25,"Colombia","Guayabal de Upia","Revolutionary Armed Forces of Colombia (FARC)",0,,,,,4,0,Private Citizens & Property,,,South America,Armed Assault,,,Firearms,,,
198712240001,1987-12-24,"Argentina","Cordoba","Unknown",0,,,,,0,0,Private Citizens & Property,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712230010,1987-12-23,"Sri Lanka","Colombo","People's Liberation Front (JVP)",0,,,,,3,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
198712230009,1987-12-23,"Lebanon","Beirut","Unknown",0,,,,,2,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
198712230008,1987-12-23,"Sri Lanka","Nunavil","Liberation Tigers of Tamil Eelam (LTTE)",0,,,,,3,4,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712230007,1987-12-23,"Peru","Tarapoto","Tupac Amaru Revolutionary Movement (MRTA)",0,,,,,0,0,Airports and Aircraft,,,South America,Armed Assault,,,Firearms,,,
198712230006,1987-12-23,"Peru","Agua Blanca","Tupac Amaru Revolutionary Movement (MRTA)",0,,,,,5,2,Military,,,South America,Armed Assault,,,Firearms,,,
198712230005,1987-12-23,"Peru","Agua Blanca district","Tupac Amaru Revolutionary Movement (MRTA)",0,,,,,0,0,Military,,,South America,Armed Assault,,,Firearms,,,
198712230004,1987-12-23,"Nicaragua","Rama","Nicaraguan Resistance",0,,,,,4,14,Government (General),,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
198712230003,1987-12-23,"Nicaragua","San Juan del Rio Coco","Nicaraguan Resistance",0,,,,,0,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712230002,1987-12-23,"India","Raibari","Tripura National Volunteers (TNV)",0,,,,,1,5,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
198712230001,1987-12-23,"Guatemala","Playa Grande","Unknown",0,,,,,5,4,Police,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198712220004,1987-12-22,"United Kingdom","Lisburn","Irish Republican Army (IRA)",0,,,,,1,Unknown,Terrorists/Non-state Militia,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198712220003,1987-12-22,"Colombia","Girardot","Unknown",0,,,,,0,1,Government (General),,,South America,Assassination,,,Firearms,,,
