GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
199112310008,1991-12-31,"United Kingdom","Belfast","Irish Republican Army (IRA)",0,,,,,0,6,Police,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199112310007,1991-12-31,"Bangladesh","Dhaka","Unknown",0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
199112310006,1991-12-31,"West Bank and Gaza Strip","Tulkarem","Black Panther Group (Palestinian)",0,,,,,1,0,Violent Political Party,,,Middle East & North Africa,Assassination,,,Melee,,,
199112310005,1991-12-31,"Bahrain","Sylhet","Unknown",0,,,,,1,0,Police,,,Middle East & North Africa,Assassination,,,Firearms,,,
199112310004,1991-12-31,"Turkey","Ankara","Islamic Revenge Organization",0,,,,,0,1,Journalists & Media,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199112310003,1991-12-31,"Turkey","Istanbul","People's Liberation Force",0,,,,,0,2,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199112310002,1991-12-31,"El Salvador","San Salvador","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Journalists & Media,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
199112300015,1991-12-30,"Yugoslavia","Donje Prekaze","Front of Resistance and National Liberation of Albanians",0,,,,,0,2,Police,,,Eastern Europe,Armed Assault,,,Firearms,,,
199112300014,1991-12-30,"Turkey","Ergani","Kurdistan Workers' Party (PKK)",0,,,,,2,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
199112300013,1991-12-30,"Sweden","Stockholm","Turkish separatists (probably Kurds)",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Facility/Infrastructure Attack,,,Unknown,,,
