GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201012310005,2010-12-31,"Nigeria","Jikoyi","Unknown",0,,,,,0,0,Religious Figures/Institutions,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310004,2010-12-31,"Nigeria","Abuja","Boko Haram",1,,,,,11,26,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310003,2010-12-31,"Russia","Dzerzhinsky","Unknown",0,,,,,1,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310002,2010-12-31,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,1,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310001,2010-12-31,"Russia","Untsukul","Unknown",0,,,,,1,0,Police,,,Eastern Europe,Assassination,,,Firearms,,,
201012300022,2010-12-30,"Greece","Athens","Conspiracy of Cells of Fire",0,,,,,0,0,Government (General),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300021,2010-12-30,"Afghanistan","Nahri Saraj district","Taliban",1,,,,,10,Unknown,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300020,2010-12-30,"Afghanistan","Gereshk","Taliban",1,,,,,14,4,Transportation,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300018,2010-12-30,"Iraq","Baghdad","Unknown",0,0,3,Private Citizens & Property,Middle East & North Africa,,,,Bombing/Explosion,Explosives/Bombs/Dynamite
201012300017,2010-12-30,"Iraq","Baghdad","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300016,2010-12-30,"Iraq","Baghdad","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300015,2010-12-30,"Iraq","Baghdad","Unknown",0,,,,,0,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300014,2010-12-30,"Iraq","Baghdad","Unknown",0,,,,,0,3,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012300013,2010-12-30,"Iraq","Baghdad","Unknown",0,,,,,1,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
