GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201111240022,2011-11-24,"Kenya","Mandera","Al-Shabaab",1,,,,,1,12,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240020,2011-11-24,"Iraq","Bahbahan","Unknown",0,,,,,0,Unknown,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240018,2011-11-24,"Iraq","Jalawlah","Gunmen",0,,,,,1,0,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
201111240017,2011-11-24,"Iraq","Ramadi","Gunmen",0,,,,,0,0,Police,Private Citizens & Property,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201111240015,2011-11-24,"Iraq","Barwana","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240014,2011-11-24,"Iraq","Karma","Unknown",0,,,,,1,1,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240009,2011-11-24,"Iraq","Ramadi","Unknown",0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240007,2011-11-24,"Iraq","Basra","Unknown",0,,,,,21,80,Military,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240005,2011-11-24,"Iraq","Baghdad","Gunmen",0,,,,,0,1,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
201111240004,2011-11-24,"Iraq","Baghdad","Unknown",0,,,,,0,3,Military,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111240002,2011-11-24,"Afghanistan","Bakwa district","Taliban",0,,,,,12,8,Military,,,South Asia,Unknown,,,Unknown,,,
201111230031,2011-11-23,"Philippines","Ampatuan","Unknown",0,,,,,0,0,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111230028,2011-11-23,"Philippines","Midsayap","Unknown",0,,,,,4,12,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111230027,2011-11-23,"Afghanistan","Zaranj","Gunmen",0,,,,,3,0,Private Citizens & Property,,,South Asia,Assassination,,,Firearms,,,
201111230022,2011-11-24,"Iraq","Shura","Gunmen",0,,,,,1,0,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201111230018,2011-11-23,"Turkey","Kozluk","Kurdistan Workers' Party (PKK)",1,,,,,3,1,Business,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201111230017,2011-11-23,"Syria","Bidama","Unknown",0,,,,,0,0,Transportation,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111230001,2011-11-23,"Iraq","Hawijah","Militants",0,,,,,2,9,Business,Police,Private Citizens & Property,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201111220032,2011-11-22,"Afghanistan","Unknown","Taliban",1,,,,,4,2,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220027,2011-11-22,"Pakistan","Quetta","Unknown",0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220026,2011-11-22,"Kenya","Liboi","Al-Shabaab",1,,,,,0,3,Police,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201111220025,2011-11-22,"Pakistan","Mardan","Militants",1,,,,,1,8,Educational Institution,Police,Private Citizens & Property,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220023,2011-11-22,"Philippines","Tulunan","Unknown",0,,,,,0,0,Business,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220020,2011-11-22,"Ecuador","Guayaquil","Revolutionary Insurgent Armed Forces of Ecuador (FAIRE)",0,,,,,0,0,Government (General),,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220016,2011-11-22,"Russia","Khasavyurt","Unaffiliated Individual(s)",0,,,,,0,2,Police,,,Eastern Europe,Armed Assault,,,Firearms,,,
201111220015,2011-11-22,"Yemen","Msaimeer","Gunmen",0,,,,,0,0,NGO,Private Citizens & Property,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201111220013,2011-11-22,"Somalia","Mogadishu","Al-Shabaab",1,,,,,10,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220012,2011-11-22,"Somalia","Mogadishu","Gunmen",0,,,,,2,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201111220011,2011-11-22,"Nigeria","Maiduguri","Boko Haram",1,,,,,0,0,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
