GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
197612310002,1976-12-31,"Italy","Milan","Unknown",0,,,,,Unknown,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612310001,1976-12-31,"West Germany (FRG)","Wiesbaden","Unknown",0,,,,,0,0,Police,,,Western Europe,Armed Assault,,,Incendiary,,,
197612240003,1976-12-24,"Spain","Madrid","AGEL",0,,,,,0,0,Religious Figures/Institutions,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612240002,1976-12-24,"Greece","Athens","Unknown",0,,,,,0,0,Government (General),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612240001,1976-12-24,"Iraq","Baghdad","Unknown",0,,,,,2,0,Violent Political Party,,,Middle East & North Africa,Assassination,,,Firearms,,,
197612230001,1976-12-23,"France","Paris","Military Council for the True Liberation of Albania",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612220002,1976-12-22,"United Kingdom","Maghera","Irish National Liberation Army (INLA)",0,,,,,1,Unknown,Police,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612220001,1976-12-22,"France","Rennes","Unknown",0,,,,,Unknown,Unknown,Military,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612200005,1976-12-20,"United Kingdom","Belfast","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Melee,,,
197612200004,1976-12-20,"Spain","Madrid","First of October Antifascist Resistance Group (GRAPO)",0,,,,,1,0,Business,,,Western Europe,Armed Assault,,,Firearms,,,
197612200002,1976-12-20,"West Germany (FRG)","Frankfurt","Black Cells",0,,,,,0,0,Business,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197612200001,1976-12-20,"Spain","Donostia-San Sebastian","Basque Fatherland and Freedom (ETA)",0,,,,,0,0,Business,,,Western Europe,Hostage Taking (Kidnapping),,,Unknown,,,
197612180002,1976-12-18,"West Germany (FRG)","Bad Hersfeld","Revolutionary Cells",0,,,,,0,0,Military,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197612180001,1976-12-18,"Iraq","Penjwon","Kurdish Democratic Party-Iraq (KDP)",0,,,,,0,0,Government (General),,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
197612170002,1976-12-17,"Italy","Naples","Armed Proletarian Nuclei (NAP)",0,,,,,0,1,Business,,,Western Europe,Armed Assault,,,Firearms,,,
197612170001,1976-12-17,"Austria","Vienna","Waltraud Boock Group",0,,,,,0,0,Police,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612160002,1976-12-16,"Italy","Brescia","Black Order",0,,,,,1,2,Private Citizens & Property,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612160001,1976-12-16,"Italy","Sesto San Giovanni","Red Brigades",0,,,,,1,0,Police,,,Western Europe,Assassination,,,Firearms,,,
197612150004,1976-12-15,"United Kingdom","Portadown","Irish Republican Extremists",0,,,,,1,Unknown,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
197612150003,1976-12-15,"United Kingdom","Portadown","Irish Republican Army (IRA)",0,,,,,1,Unknown,Police,,,Western Europe,Assassination,,,Firearms,,,
197612150002,1976-12-15,"Spain","Unknown","Organization of Anti-Fascist Students",0,,,,,0,0,Journalists & Media,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
197612150001,1976-12-15,"Iraq","Baghdad","Unknown",0,,,,,10,285,Airports and Aircraft,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612140004,1976-12-14,"United States","San Francisco","New World Liberation Front (NWLF)",1,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
197612140003,1976-12-14,"Portugal","Lisbon","Communists",0,,,,,0,0,Journalists & Media,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
